time,d_delta_roll,d_delta_pitch,d_delta_yaw,delta_roll,delta_pitch,delta_yaw
7.65,0.0337286306570917,0.002366629176200827,-0.00026057636966009615,-0.013615720833321463,-0.019656399043646314,-0.005210261654888985
7.66,0.03547432653061568,0.003902998830699056,4.537609542608345e-05,-0.013260977568015307,-0.019617369055339322,-0.005209807893934724
7.67,0.03720264290260763,0.005431673082621782,0.00037811875023170335,-0.01288895113898923,-0.019563052324513105,-0.005206026706432407
7.68,0.03891384919241765,0.0069491903782605,0.0007513869255811809,-0.012499812647065053,-0.0194935604207305,-0.005198512837176595
7.69,0.04061050094944563,0.008450550470570264,0.0012008671572063846,-0.012093707637570597,-0.019409054916024796,-0.005186504165604532
7.7,0.042310932185221896,0.009918928293372264,0.0019330153561954513,-0.01167059831571838,-0.019309865633091075,-0.005167174012042577
7.71,0.04398431205403423,0.011377333202869142,0.0024076408222840767,-0.011230755195178037,-0.019196092301062385,-0.0051430976038197365
7.72,0.04560628408637267,0.0128385318471064,0.0029432368256820315,-0.010774692354314311,-0.01906770698259132,-0.005113665235562916
7.73,0.04718872363475102,0.014291662476456482,0.0032968770339358126,-0.010302805117966801,-0.018924790357826755,-0.0050806964652235585
7.74,0.04872265961139032,0.015739257377483135,0.0036018848294219336,-0.009815578521852898,-0.018767397784051922,-0.005044677616929339
7.75,0.05024987282045285,0.017171535762221732,0.003796776508139702,-0.00931307979364837,-0.018595682426429706,-0.005006709851847942
7.76,0.04865136895469511,0.018585643024612256,0.003922989291325521,-0.008826566104101418,-0.018409825996183585,-0.004967479958934686
7.7700000000000005,0.04159163037322117,0.019977041658536893,0.003975545342378567,-0.008410649800369206,-0.018210055579598216,-0.004927724505510901
7.78,0.034990014196228617,0.021341384386582535,0.003970036604774678,-0.00806074965840692,-0.01799664173573239,-0.004888024139463154
7.79,0.02873866960079402,0.022672455851668855,0.003913257796936097,-0.00777336296239898,-0.0177699171772157,-0.0048488915614937934
7.8,0.02283697604267143,0.023967610398802658,0.0038147543626006614,-0.007544993201972265,-0.017530241073227672,-0.004810744017867787
7.8100000000000005,0.01723206176446592,0.02522458711997852,0.003682003191100937,-0.007372672584327606,-0.01727799520202789,-0.004773923985956777
7.82,0.011901412339985908,0.02644140980526241,0.0035222342536870357,-0.007253658460927747,-0.017013581103975266,-0.004738701643419907
7.83,0.006846300682145444,0.027616255942016985,0.0033417122917324057,-0.007185195454106293,-0.016737418544555096,-0.004705284520502583
7.84,0.0020645594651012844,0.02874749563537632,0.0031460325365480213,-0.00716454985945528,-0.016449943588201333,-0.0046738241951371036
7.8500000000000005,-0.002447355305505182,0.029833661217972984,0.0029400616375278507,-0.0071890234125103316,-0.016151606976021603,-0.004644423578761825
7.86,-0.006693792879513154,0.030873417182299773,0.0027280240471845227,-0.007255961341305463,-0.015842872804198604,-0.00461714333828998
7.87,-0.01067968750371074,0.03186553303270323,0.00251354335886933,-0.00736275821634257,-0.015524217473871572,-0.0045920079047012865
7.88,-0.014410444738247444,0.032808864149407826,0.0022997019119373394,-0.007506862663725045,-0.015196128832377493,-0.0045690108855819134
7.890000000000001,-0.017891869426045766,0.033702336836490224,0.0020890934141399482,-0.007685781357985502,-0.014859105464012591,-0.004548119951440514
7.9,-0.02113010914753708,0.03454493744481716,0.0018838753448756906,-0.007897082449460873,-0.01451365608956442,-0.004529281197991757
7.91,-0.024131603573041116,0.03533570451397382,0.0016858176542125305,-0.008138398485191285,-0.014160299044424682,-0.004512423021449632
7.92,-0.026903035496866602,0.03607372336183905,0.0014963482608468213,-0.00840742884015995,-0.013799561810806292,-0.004497459538841163
7.930000000000001,-0.02945128217884139,0.036758122559153616,0.001316594874146735,-0.008701941661948364,-0.013431980585214756,-0.004484293590099696
7.94,-0.03178336674417117,0.03738807181502309,0.0011474232252535847,-0.009019775329390075,-0.013058099867064526,-0.00447281935784716
7.95,-0.033906409984566926,0.03796278090547728,0.0009894717656006684,-0.009358839429235745,-0.012678472058009753,-0.004462924640191154
7.96,-0.03582758311809917,0.03848149931459203,0.0008431829976079108,-0.009717115260416737,-0.012293657064863833,-0.004454492810215075
7.97,-0.0375540621519582,0.03894351637944599,0.000708831627209687,-0.010092655881936318,-0.011904221901069373,-0.004447404493942978
7.98,-0.03909298446787384,0.03934816177776751,0.0005865497515812924,-0.010483585726615056,-0.011510740283291698,-0.004441538996427165
7.99,-0.04045140818969817,0.03969480623970831,0.0004763493010925962,-0.010888099808512039,-0.011113792220894614,-0.004436775503416239
8.0,-0.04163627481247538,0.03998286248020082,0.00037814195462675115,-0.011304462556636792,-0.010713963596092606,-0.004432994083869972
8.01,-0.04265437547161369,0.04021178635722543,0.000291756741013581,-0.011731006311352928,-0.010311845732520352,-0.004430076516459836
8.02,-0.04351232113245623,0.04038107837340447,0.0002169555307453344,-0.012166129522677491,-0.009908034948786308,-0.004427906961152382
8.03,-0.04421651687544982,0.040490285671753744,0.000153446610726974,-0.012608294691431989,-0.00950313209206877,-0.004426372495045112
8.040000000000001,-0.04477314036861846,0.04053900485977049,0.00010089652335862342,-0.013056026095118174,-0.009097742043471066,-0.004425363529811526
8.05,-0.04518812452002527,0.04052688687572295,5.894033900596951e-05,-0.013507907340318426,-0.008692473174713836,-0.004424774126421466
8.06,-0.04546714423326892,0.04045367742009926,2.719051816703344e-05,-0.013962578782651116,-0.008287936400512844,-0.004424502221239796
8.07,-0.04561560711787532,0.04032048700226949,5.244507977814061e-06,-0.014418734853829869,-0.007884731530490149,-0.004424449776160018
8.08,-0.04563864800897563,0.04016151086810331,-7.3087919472206164e-06,-0.014875121333919624,-0.007483116421809116,-0.0044245228640794896
8.09,-0.045541129220842455,0.040138026380213285,-1.0883559514278385e-05,-0.01533053262612805,-0.007081736158006983,-0.0044246316996746325
8.1,-0.04532770340923584,0.03713721552612581,-5.8952763804139e-06,-0.01578380966022041,-0.0067103640027457254,-0.004424690652438437
8.11,-0.045002806354933894,0.03312362485418696,7.231768645650505e-06,-0.016233837723769746,-0.006379127754203856,-0.00442461833475198
8.120000000000001,-0.044570222227421546,0.02955888768748554,2.8111135965749878e-05,-0.016679539946043962,-0.0060835388773290006,-0.004424337223392323
8.13,-0.04403331732735591,0.026299238075160464,5.635852386908294e-05,-0.017119873119317522,-0.005820546496577396,-0.004423773638153632
8.14,-0.043395724917179704,0.023324495806416483,9.160521369371011e-05,-0.01755383036848932,-0.005587301538513231,-0.004422857586016695
8.15,-0.042660885837642534,0.020623028897777416,0.00013349568768313697,-0.017980439226865742,-0.005381071249535457,-0.004421522629139863
8.16,-0.04183202403997245,0.01818457612045675,0.00018168848262416215,-0.018398759467265467,-0.00519922548833089,-0.0044197057443136215
8.17,-0.04091215821678659,0.015987670068679044,0.00023585636368675736,-0.01880788104943333,-0.005039348787644099,-0.004417347180676754
8.18,-0.0399041185532414,0.014019744788066198,0.0002956872252094962,-0.019206922234965746,-0.004899151339763437,-0.004414390308424659
8.19,-0.03881056057039409,0.01227349733022695,0.00036088371787669493,-0.019595027840669688,-0.004776416366461167,-0.004410781471245892
8.2,-0.03763398070557564,0.01074072282875775,0.00043116319156127556,-0.019971367647725443,-0.00466900913817359,-0.004406469839330279
8.21,-0.03637672885888768,0.009412877427888093,0.0005062576319957504,-0.02033513493631432,-0.0045748803638947086,-0.004401407263010322
8.22,-0.03504102013157602,0.008281258359033344,0.0005859133844252663,-0.02068554513763008,-0.004492067780304375,-0.004395548129166069
8.23,-0.03362894717374797,0.007337092255543562,0.0006698908262720675,-0.02102183460936756,-0.004418696857748939,-0.004388849220903349
8.24,-0.032142493059556604,0.006571590713211978,0.0007579639526966303,-0.021343259539963126,-0.00435298095061682,-0.004381269581376382
8.25,-0.03058354457544639,0.005975990596965311,0.0008499198938750965,-0.02164909498571759,-0.004293221044647167,-0.004372770382437631
8.26,-0.028953905790096032,0.005541585561754048,0.0009455583681247624,-0.021938634043618552,-0.004237805189029626,-0.004363314798756383
8.27,-0.027255311747764674,0.005259751584560542,0.0010446910788686446,-0.0222111871610962,-0.0041852076731840205,-0.004352867887967697
8.28,-0.0254894421170124,0.005121967815131405,0.0011471410622980113,-0.022466081582266324,-0.004133987995032707,-0.004341396477344717
8.290000000000001,-0.023657934622087373,0.00511983345638815,0.0012527419929216493,-0.022702660928487196,-0.004082789660468825,-0.0043288690574155
8.3,-0.021762398077335376,0.005245081146019102,0.001361337453689479,-0.02292028490926055,-0.004030338849008635,-0.004315255682878606
8.31,-0.01980442486393269,0.005489587151568741,0.0014727801776309585,-0.023118329157899877,-0.003975442977492948,-0.004300527881102296
8.32,-0.017785602686596763,0.0058453786993603735,0.001586931267543848,-0.023296185184765845,-0.003916989190499344,-0.004284658568426858
8.33,-0.015707525473072317,0.006304638707320096,0.0017036594003384774,-0.023453260439496568,-0.003853942803426143,-0.004267621974423473
8.34,-0.013571803283985842,0.006859708252666163,0.0018228400221921744,-0.023588978472336427,-0.003785345720899481,-0.0042493935742015515
8.35,-0.011380071124309568,0.007503087073011597,0.0019443545406242213,-0.023702779183579523,-0.003710314850169365,-0.00422995002879531
8.36,-0.00913399656781902,0.008227432455196509,0.0020680895193273957,-0.023794119149257713,-0.0036280405256174,-0.0042092691336020355
8.370000000000001,-0.006835286110727978,0.009025556943530867,0.0021939358812046277,-0.023862472010364993,-0.0035377849561820914,-0.004187329774789989
8.38,-0.004485690206969234,0.009890425392526702,0.0023217881250096814,-0.023907328912434685,-0.0034388807022568244,-0.004164111893539892
8.39,-0.0020870069386530743,0.010815153297176326,0.002451543560753288,-0.023928198981821216,-0.003330729169285061,-0.004139596457932359
8.4,0.00035891568847057354,0.011793031779436813,0.0025831015695332513,-0.02392460982493651,-0.003212798851490693,-0.004113765442237027
8.41,0.0028501788256425353,0.012818102369423873,0.0027163628946281215,-0.023896108036680085,-0.003084617827796454,-0.004086601813290745
8.42,0.005384833169332581,0.013897294606099814,0.0028512289831172308,-0.02384225970498676,-0.002945644881735456,-0.0040580895234595725
8.43,0.007960879768709156,0.015193952741056645,0.0029876016895036585,-0.02376265090729967,-0.00279370535432489,-0.004028213506564536
8.44,0.010576242350960052,0.014732546073927624,0.0031253935351081043,-0.023656888483790068,-0.0026463798935856134,-0.0039969595712134555
8.45,0.0132285848258175,0.01161569412179064,0.0032645751145572825,-0.023524602635531893,-0.002530222952367707,-0.003964313820067882
8.46,0.015915851308445916,0.008816133041089634,0.003404915971412962,-0.023365444122447433,-0.002442061621956811,-0.003930264660353753
8.47,0.018636269623473034,0.006127100233354947,0.003546335062486288,-0.0231790814262127,-0.0023807906196232614,-0.00389480130972889
8.48,0.021387780607250995,0.003524459075361473,0.003688712882454745,-0.022965203620140193,-0.0023455460288696467,-0.0038579141809043423
8.49,0.02416825188440283,0.001008518078388353,0.0038319325140812183,-0.022723521101296166,-0.002335460848085763,-0.0038195948557635303
8.5,0.026975557611098558,-0.0014155765002552348,0.003975875255881792,-0.02245376552518518,-0.0023496166130883155,-0.0037798361032047125
8.51,0.029807588863636922,-0.0037432399576824184,0.004120421196331221,-0.022155689636548813,-0.00238704901266514,-0.0037386318912414
8.52,0.0326622612098727,-0.005970084444879354,0.004265447880141875,-0.021829067024450085,-0.0024467498571139334,-0.0036959774124399815
8.53,0.03553752548721947,-0.008091838701490942,0.004410829771530497,-0.02147369176957789,-0.002527668244128843,-0.0036518691147246767
8.540000000000001,0.03843137877822367,-0.010104334283679748,0.004556437568086899,-0.021089377981795655,-0.0026287115869656403,-0.0036063047390438078
8.55,0.04134187600097357,-0.012003512513592357,0.004702137605143503,-0.02067595922178592,-0.0027487467121015637,-0.0035592833629923726
8.56,0.0442671421148266,-0.013785439231596698,0.004847791282427436,-0.020233287800637653,-0.0028866011044175305,-0.003510805450168098
8.57,0.04720538502025981,-0.015446322729519436,0.004993254525605307,-0.019761233950435053,-0.003041064331712725,-0.0034608729049120453
8.58,0.05015490926602756,-0.01698253302826983,0.005138377275661443,-0.019259684857774777,-0.0032108896619954235,-0.003409489132155431
8.59,0.05311413082829587,-0.018390621556655853,0.0052830030052132635,-0.01872854354949182,-0.003394795877561982,-0.0033566591021032986
8.6,0.05608159354886269,-0.019667340674159563,0.00542696825976742,-0.018167727614003194,-0.003591469284303578,-0.0033023894195056244
8.61,0.05905598844677653,-0.020809662630504613,0.005570102221674554,-0.01757716772953543,-0.003799565910608624,-0.003246688397288879
8.620000000000001,0.062036178322748034,-0.021814797553549422,0.005712226292325345,-0.01695680594630795,-0.004017713886144118,-0.0031895661343656254
8.63,0.0650212326173911,-0.02268021009689179,0.005853153682785528,-0.01630659362013404,-0.004244515987113036,-0.00313103459753777
8.64,0.06801048315516127,-0.023403634242971788,0.005992688990269886,-0.015626488788582426,-0.004478552329542754,-0.003071107707635071
8.65,0.07100362592251372,-0.02398308549036884,0.006130627704933965,-0.014916452529357289,-0.004718383184446443,-0.0030098014305857314
8.66,0.07400110866607086,-0.024416868610363816,0.006266755489697155,-0.01417644144269658,-0.004962551870550081,-0.00294713387568876
8.67,0.07451895881367025,-0.02470357509376984,0.006400846622840652,-0.013431251854559878,-0.0052095876214877795,-0.0028831254094603535
8.68,0.06310557965590652,-0.024837338239476425,0.006531945668573709,-0.012800196058000812,-0.0054579610038825435,-0.002817805952774616
8.69,0.052295153617837445,-0.02481837852816661,0.0066609911064452135,-0.012277244521822437,-0.0057061447891642095,-0.002751196041710164
8.700000000000001,0.0419801708809163,-0.024654720342783234,0.006787394535634159,-0.011857442813013274,-0.005952691992592042,-0.002683322096353822
8.71,0.03218549994971369,-0.024347204590569785,0.0069110610177559595,-0.011535587813516136,-0.00619616403849774,-0.0026142114861762624
8.72,0.02281715833400432,-0.02389623019104231,0.007031746833094551,-0.011307416230176092,-0.006435126340408164,-0.002543894017845317
8.73,0.013829438597066146,-0.0233023873157863,0.007149228955657855,-0.01116912184420543,-0.006668150213566027,-0.0024724017282887383
8.74,0.005242630033766564,-0.022566750740141216,0.0072632566793055615,-0.011116695543867764,-0.006893817720967439,-0.0023997691614956827
8.75,-0.002933060653555461,-0.021690663526762015,0.007373566855103161,-0.01114602615040332,-0.007110724356235059,-0.002326033492944651
8.76,-0.010692132799721789,-0.02067564892775276,0.007479910072972812,-0.011252947478400537,-0.007317480845512587,-0.0022512343922149233
8.77,-0.018032328674381114,-0.0195234457275379,0.0075821024206414785,-0.011433270765144348,-0.007512715302787966,-0.0021754133680085084
8.78,-0.02495399626461149,-0.01823603696319337,0.007680145516605576,-0.011682810727790463,-0.0076950756724199,-0.0020986119128424525
8.790000000000001,-0.03145970126247968,-0.016815674122448547,0.007774492470369468,-0.01199740774041526,-0.007863232413644386,-0.002020866988138758
